concept_id,subTypeOfID,partOfID,instanceOfID
41612,293215,NULL,NULL
41613,293215,NULL,NULL
41614,293215,NULL,NULL
41615,293215,NULL,NULL
41616,293215,NULL,NULL
41617,293215,NULL,NULL
41618,293215,NULL,NULL
41619,293215,NULL,NULL
41620,293215,NULL,NULL
41621,293215,NULL,NULL
41652,293215,NULL,NULL
41696,293215,NULL,NULL
41699,293215,NULL,NULL
41732,293215,NULL,NULL
41743,293215,NULL,NULL
41761,293215,NULL,NULL
41772,293215,NULL,NULL
41781,293215,NULL,NULL
41794,293215,NULL,NULL
41800,293215,NULL,NULL
41802,293215,NULL,NULL
41820,293215,NULL,NULL
41829,293215,NULL,NULL
41844,293215,NULL,NULL
41884,293215,NULL,NULL
41885,293215,NULL,NULL
41946,293215,NULL,NULL
41953,293215,NULL,NULL
41972,293215,NULL,NULL
42028,293215,NULL,NULL
42038,293215,NULL,NULL
42076,293215,NULL,NULL
42079,293215,NULL,NULL
42128,293215,NULL,NULL
42129,293215,NULL,NULL
42266,293215,NULL,NULL
42317,293215,NULL,NULL
42323,293215,NULL,NULL
42352,293215,NULL,NULL
42359,293215,NULL,NULL
42360,293215,NULL,NULL
42393,293215,NULL,NULL
42485,293215,NULL,NULL
42491,293215,NULL,NULL
42521,293215,NULL,NULL
42570,293215,NULL,NULL
42580,293215,NULL,NULL
42594,293215,NULL,NULL
42617,293215,NULL,NULL
42619,293215,NULL,NULL
42630,293215,NULL,NULL
42639,293215,NULL,NULL
42642,293215,NULL,NULL
42643,293215,NULL,NULL
42682,293215,NULL,NULL
42704,293215,NULL,NULL
42751,293215,NULL,NULL
42862,293215,NULL,NULL
42874,293215,NULL,NULL
42875,293215,NULL,NULL
42910,293215,NULL,NULL
42953,293215,NULL,NULL
42970,293215,NULL,NULL
455000001,293215,NULL,NULL
455000019,293215,NULL,NULL
41662,293221,NULL,NULL
41790,293221,NULL,NULL
41827,293221,NULL,NULL
41876,293221,NULL,NULL
42303,293221,NULL,NULL
42989,293221,NULL,NULL
455000327,293221,NULL,NULL
41060,293222,NULL,NULL
41061,293222,NULL,NULL
41062,293222,NULL,NULL
41063,293222,NULL,NULL
41228,293222,NULL,NULL
41751,293222,NULL,NULL
42018,293222,NULL,NULL
42168,293222,NULL,NULL
42169,293222,NULL,NULL
42400,293222,NULL,NULL
42401,293222,NULL,NULL
42402,293222,NULL,NULL
42403,293222,NULL,NULL
42404,293222,NULL,NULL
41198,293223,NULL,NULL
41724,293223,NULL,NULL
41814,293223,NULL,NULL
42667,293223,NULL,NULL
454000001,293223,NULL,NULL
41791,293225,NULL,NULL
42165,293225,NULL,NULL
42167,293225,NULL,NULL
42688,293225,NULL,NULL
455000254,293225,NULL,NULL
455000285,293225,NULL,NULL
455000351,293225,NULL,NULL
455000540,293225,NULL,NULL
40994,293226,NULL,NULL
41031,293226,NULL,NULL
41036,293226,NULL,NULL
41043,293226,NULL,NULL
41070,293226,NULL,NULL
41080,293226,NULL,NULL
41134,293226,NULL,NULL
41148,293226,NULL,NULL
41167,293226,NULL,NULL
41176,293226,NULL,NULL
41186,293226,NULL,NULL
41193,293226,NULL,NULL
41212,293226,NULL,NULL
41217,293226,NULL,NULL
41227,293226,NULL,NULL
41317,293226,NULL,NULL
41415,293226,NULL,NULL
41522,293226,NULL,NULL
41550,293226,NULL,NULL
41622,293226,NULL,NULL
41636,293226,NULL,NULL
41644,293226,NULL,NULL
41731,293226,NULL,NULL
41749,293226,NULL,NULL
41757,293226,NULL,NULL
41766,293226,NULL,NULL
41801,293226,NULL,NULL
41819,293226,NULL,NULL
41892,293226,NULL,NULL
41893,293226,NULL,NULL
41895,293226,NULL,NULL
41896,293226,NULL,NULL
41897,293226,NULL,NULL
41900,293226,NULL,NULL
41920,293226,NULL,NULL
41963,293226,NULL,NULL
41967,293226,NULL,NULL
41983,293226,NULL,NULL
42034,293226,NULL,NULL
42067,293226,NULL,NULL
42085,293226,NULL,NULL
42114,293226,NULL,NULL
42119,293226,NULL,NULL
42181,293226,NULL,NULL
42252,293226,NULL,NULL
42253,293226,NULL,NULL
42260,293226,NULL,NULL
42291,293226,NULL,NULL
42315,293226,NULL,NULL
42335,293226,NULL,NULL
42397,293226,NULL,NULL
42537,293226,NULL,NULL
42578,293226,NULL,NULL
42581,293226,NULL,NULL
42627,293226,NULL,NULL
42629,293226,NULL,NULL
42770,293226,NULL,NULL
42772,293226,NULL,NULL
42776,293226,NULL,NULL
42823,293226,NULL,NULL
42824,293226,NULL,NULL
42843,293226,NULL,NULL
42844,293226,NULL,NULL
42858,293226,NULL,NULL
42866,293226,NULL,NULL
42918,293226,NULL,NULL
42962,293226,NULL,NULL
42963,293226,NULL,NULL
42986,293226,NULL,NULL
42992,293226,NULL,NULL
41068,293227,NULL,NULL
41270,293227,NULL,NULL
41624,293227,NULL,NULL
41701,293227,NULL,NULL
41784,293227,NULL,NULL
41821,293227,NULL,NULL
42025,293227,NULL,NULL
42026,293227,NULL,NULL
42115,293227,NULL,NULL
42138,293227,NULL,NULL
42223,293227,NULL,NULL
42452,293227,NULL,NULL
42511,293227,NULL,NULL
42820,293227,NULL,NULL
42822,293227,NULL,NULL
42881,293227,NULL,NULL
42885,293227,NULL,NULL
42886,293227,NULL,NULL
42996,293227,NULL,NULL
40954,293228,NULL,NULL
40989,293228,NULL,NULL
40996,293228,NULL,NULL
40998,293228,NULL,NULL
41010,293228,NULL,NULL
41022,293228,NULL,NULL
41037,293228,NULL,NULL
41045,293228,NULL,NULL
41067,293228,NULL,NULL
41093,293228,NULL,NULL
41094,293228,NULL,NULL
41177,293228,NULL,NULL
41235,293228,NULL,NULL
41239,293228,NULL,NULL
41260,293228,NULL,NULL
41281,293228,NULL,NULL
41284,293228,NULL,NULL
41323,293228,NULL,NULL
41324,293228,NULL,NULL
41336,293228,NULL,NULL
41374,293228,NULL,NULL
41375,293228,NULL,NULL
41376,293228,NULL,NULL
41409,293228,NULL,NULL
41430,293228,NULL,NULL
41494,293228,NULL,NULL
41506,293228,NULL,NULL
41511,293228,NULL,NULL
41523,293228,NULL,NULL
41547,293228,NULL,NULL
41558,293228,NULL,NULL
41564,293228,NULL,NULL
41568,293228,NULL,NULL
41569,293228,NULL,NULL
41571,293228,NULL,NULL
41572,293228,NULL,NULL
41573,293228,NULL,NULL
41595,293228,NULL,NULL
41633,293228,NULL,NULL
41637,293228,NULL,NULL
41638,293228,NULL,NULL
41639,293228,NULL,NULL
41640,293228,NULL,NULL
41641,293228,NULL,NULL
41669,293228,NULL,NULL
41682,293228,NULL,NULL
41694,293228,NULL,NULL
41704,293228,NULL,NULL
41720,293228,NULL,NULL
41742,293228,NULL,NULL
41803,293228,NULL,NULL
41804,293228,NULL,NULL
41822,293228,NULL,NULL
41838,293228,NULL,NULL
41850,293228,NULL,NULL
41851,293228,NULL,NULL
41883,293228,NULL,NULL
41890,293228,NULL,NULL
41909,293228,NULL,NULL
41934,293228,NULL,NULL
41973,293228,NULL,NULL
41990,293228,NULL,NULL
41991,293228,NULL,NULL
42009,293228,NULL,NULL
42057,293228,NULL,NULL
42060,293228,NULL,NULL
42111,293228,NULL,NULL
42121,293228,NULL,NULL
42122,293228,NULL,NULL
42123,293228,NULL,NULL
42146,293228,NULL,NULL
42153,293228,NULL,NULL
42162,293228,NULL,NULL
42166,293228,NULL,NULL
42208,293228,NULL,NULL
42224,293228,NULL,NULL
42225,293228,NULL,NULL
42226,293228,NULL,NULL
42244,293228,NULL,NULL
42275,293228,NULL,NULL
42276,293228,NULL,NULL
42280,293228,NULL,NULL
42289,293228,NULL,NULL
42304,293228,NULL,NULL
42306,293228,NULL,NULL
42308,293228,NULL,NULL
42396,293228,NULL,NULL
42424,293228,NULL,NULL
42426,293228,NULL,NULL
42451,293228,NULL,NULL
42484,293228,NULL,NULL
42510,293228,NULL,NULL
42512,293228,NULL,NULL
42531,293228,NULL,NULL
42618,293228,NULL,NULL
42637,293228,NULL,NULL
42835,293228,NULL,NULL
42861,293228,NULL,NULL
42879,293228,NULL,NULL
42942,293228,NULL,NULL
42957,293228,NULL,NULL
42965,293228,NULL,NULL
42987,293228,NULL,NULL
41280,293231,NULL,NULL
41905,293231,NULL,NULL
41965,293231,NULL,NULL
42500,293231,NULL,NULL
41589,293232,NULL,NULL
41590,293232,NULL,NULL
41597,293232,NULL,NULL
41793,293232,NULL,NULL
41924,293232,NULL,NULL
42243,293232,NULL,NULL
42725,293232,NULL,NULL
42830,293232,NULL,NULL
42931,293232,NULL,NULL
40957,293252,NULL,NULL
40973,293252,NULL,NULL
40995,293252,NULL,NULL
41002,293252,NULL,NULL
41021,293252,NULL,NULL
41030,293252,NULL,NULL
41039,293252,NULL,NULL
41087,293252,NULL,NULL
41153,293252,NULL,NULL
41218,293252,NULL,NULL
41220,293252,NULL,NULL
41244,293252,NULL,NULL
41251,293252,NULL,NULL
41266,293252,NULL,NULL
41318,293252,NULL,NULL
41341,293252,NULL,NULL
41353,293252,NULL,NULL
41383,293252,NULL,NULL
41431,293252,NULL,NULL
41442,293252,NULL,NULL
41445,293252,NULL,NULL
41452,293252,NULL,NULL
41461,293252,NULL,NULL
41462,293252,NULL,NULL
41464,293252,NULL,NULL
41465,293252,NULL,NULL
41477,293252,NULL,NULL
41478,293252,NULL,NULL
41479,293252,NULL,NULL
41481,293252,NULL,NULL
41482,293252,NULL,NULL
41496,293252,NULL,NULL
41497,293252,NULL,NULL
41516,293252,NULL,NULL
41533,293252,NULL,NULL
41534,293252,NULL,NULL
41565,293252,NULL,NULL
41570,293252,NULL,NULL
41583,293252,NULL,NULL
41603,293252,NULL,NULL
41623,293252,NULL,NULL
41654,293252,NULL,NULL
41659,293252,NULL,NULL
41664,293252,NULL,NULL
41668,293252,NULL,NULL
41672,293252,NULL,NULL
41680,293252,NULL,NULL
41693,293252,NULL,NULL
41729,293252,NULL,NULL
41739,293252,NULL,NULL
41740,293252,NULL,NULL
41741,293252,NULL,NULL
41744,293252,NULL,NULL
41753,293252,NULL,NULL
41754,293252,NULL,NULL
41755,293252,NULL,NULL
41773,293252,NULL,NULL
41796,293252,NULL,NULL
41799,293252,NULL,NULL
41808,293252,NULL,NULL
41835,293252,NULL,NULL
41837,293252,NULL,NULL
41845,293252,NULL,NULL
41848,293252,NULL,NULL
41903,293252,NULL,NULL
41927,293252,NULL,NULL
41930,293252,NULL,NULL
41931,293252,NULL,NULL
41956,293252,NULL,NULL
41958,293252,NULL,NULL
41970,293252,NULL,NULL
41984,293252,NULL,NULL
41998,293252,NULL,NULL
42012,293252,NULL,NULL
42033,293252,NULL,NULL
42046,293252,NULL,NULL
42051,293252,NULL,NULL
42069,293252,NULL,NULL
42070,293252,NULL,NULL
42071,293252,NULL,NULL
42072,293252,NULL,NULL
42073,293252,NULL,NULL
42074,293252,NULL,NULL
42089,293252,NULL,NULL
42090,293252,NULL,NULL
42096,293252,NULL,NULL
42106,293252,NULL,NULL
42132,293252,NULL,NULL
42147,293252,NULL,NULL
42148,293252,NULL,NULL
42188,293252,NULL,NULL
42210,293252,NULL,NULL
42229,293252,NULL,NULL
42232,293252,NULL,NULL
42262,293252,NULL,NULL
42273,293252,NULL,NULL
42277,293252,NULL,NULL
42278,293252,NULL,NULL
42279,293252,NULL,NULL
42282,293252,NULL,NULL
42283,293252,NULL,NULL
42295,293252,NULL,NULL
42296,293252,NULL,NULL
42300,293252,NULL,NULL
42320,293252,NULL,NULL
42324,293252,NULL,NULL
42341,293252,NULL,NULL
42349,293252,NULL,NULL
42364,293252,NULL,NULL
42372,293252,NULL,NULL
42394,293252,NULL,NULL
42406,293252,NULL,NULL
42414,293252,NULL,NULL
42420,293252,NULL,NULL
42438,293252,NULL,NULL
42462,293252,NULL,NULL
42463,293252,NULL,NULL
42475,293252,NULL,NULL
42481,293252,NULL,NULL
42486,293252,NULL,NULL
42487,293252,NULL,NULL
42503,293252,NULL,NULL
42518,293252,NULL,NULL
42522,293252,NULL,NULL
42569,293252,NULL,NULL
42573,293252,NULL,NULL
42574,293252,NULL,NULL
42575,293252,NULL,NULL
42579,293252,NULL,NULL
42602,293252,NULL,NULL
42644,293252,NULL,NULL
42658,293252,NULL,NULL
42659,293252,NULL,NULL
42664,293252,NULL,NULL
42683,293252,NULL,NULL
42693,293252,NULL,NULL
42761,293252,NULL,NULL
42762,293252,NULL,NULL
42763,293252,NULL,NULL
42809,293252,NULL,NULL
42817,293252,NULL,NULL
42825,293252,NULL,NULL
42833,293252,NULL,NULL
42834,293252,NULL,NULL
42859,293252,NULL,NULL
42908,293252,NULL,NULL
42947,293252,NULL,NULL
42968,293252,NULL,NULL
42979,293252,NULL,NULL
43005,293252,NULL,NULL
43007,293252,NULL,NULL
40947,293253,NULL,NULL
40949,293253,NULL,NULL
40951,293253,NULL,NULL
40952,293253,NULL,NULL
40961,293253,NULL,NULL
40968,293253,NULL,NULL
40969,293253,NULL,NULL
40970,293253,NULL,NULL
40971,293253,NULL,NULL
40972,293253,NULL,NULL
40984,293253,NULL,NULL
40985,293253,NULL,NULL
40987,293253,NULL,NULL
40991,293253,NULL,NULL
40992,293253,NULL,NULL
40993,293253,NULL,NULL
40997,293253,NULL,NULL
41008,293253,NULL,NULL
41013,293253,NULL,NULL
41014,293253,NULL,NULL
41015,293253,NULL,NULL
41017,293253,NULL,NULL
41018,293253,NULL,NULL
41028,293253,NULL,NULL
41032,293253,NULL,NULL
41033,293253,NULL,NULL
41040,293253,NULL,NULL
41041,293253,NULL,NULL
41050,293253,NULL,NULL
41051,293253,NULL,NULL
41052,293253,NULL,NULL
41054,293253,NULL,NULL
41055,293253,NULL,NULL
41056,293253,NULL,NULL
41058,293253,NULL,NULL
41076,293253,NULL,NULL
41077,293253,NULL,NULL
41081,293253,NULL,NULL
41086,293253,NULL,NULL
41088,293253,NULL,NULL
41090,293253,NULL,NULL
41091,293253,NULL,NULL
41095,293253,NULL,NULL
41096,293253,NULL,NULL
41123,293253,NULL,NULL
41135,293253,NULL,NULL
41140,293253,NULL,NULL
41143,293253,NULL,NULL
41144,293253,NULL,NULL
41155,293253,NULL,NULL
41156,293253,NULL,NULL
41168,293253,NULL,NULL
41178,293253,NULL,NULL
41179,293253,NULL,NULL
41180,293253,NULL,NULL
41182,293253,NULL,NULL
41183,293253,NULL,NULL
41187,293253,NULL,NULL
41190,293253,NULL,NULL
41195,293253,NULL,NULL
41201,293253,NULL,NULL
41208,293253,NULL,NULL
41219,293253,NULL,NULL
41229,293253,NULL,NULL
41240,293253,NULL,NULL
41242,293253,NULL,NULL
41245,293253,NULL,NULL
41249,293253,NULL,NULL
41256,293253,NULL,NULL
41259,293253,NULL,NULL
41263,293253,NULL,NULL
41293,293253,NULL,NULL
41295,293253,NULL,NULL
41311,293253,NULL,NULL
41313,293253,NULL,NULL
41319,293253,NULL,NULL
41333,293253,NULL,NULL
41334,293253,NULL,NULL
41335,293253,NULL,NULL
41337,293253,NULL,NULL
41338,293253,NULL,NULL
41342,293253,NULL,NULL
41347,293253,NULL,NULL
41348,293253,NULL,NULL
41351,293253,NULL,NULL
41356,293253,NULL,NULL
41360,293253,NULL,NULL
41364,293253,NULL,NULL
41367,293253,NULL,NULL
41379,293253,NULL,NULL
41386,293253,NULL,NULL
41388,293253,NULL,NULL
41392,293253,NULL,NULL
41394,293253,NULL,NULL
41405,293253,NULL,NULL
41419,293253,NULL,NULL
41420,293253,NULL,NULL
41421,293253,NULL,NULL
41422,293253,NULL,NULL
41427,293253,NULL,NULL
41434,293253,NULL,NULL
41435,293253,NULL,NULL
41438,293253,NULL,NULL
41439,293253,NULL,NULL
41440,293253,NULL,NULL
41443,293253,NULL,NULL
41446,293253,NULL,NULL
41447,293253,NULL,NULL
41451,293253,NULL,NULL
41455,293253,NULL,NULL
41457,293253,NULL,NULL
41458,293253,NULL,NULL
41466,293253,NULL,NULL
41467,293253,NULL,NULL
41469,293253,NULL,NULL
41471,293253,NULL,NULL
41484,293253,NULL,NULL
41486,293253,NULL,NULL
41487,293253,NULL,NULL
41488,293253,NULL,NULL
41489,293253,NULL,NULL
41495,293253,NULL,NULL
41503,293253,NULL,NULL
41507,293253,NULL,NULL
41509,293253,NULL,NULL
41512,293253,NULL,NULL
41515,293253,NULL,NULL
41531,293253,NULL,NULL
41539,293253,NULL,NULL
41545,293253,NULL,NULL
41585,293253,NULL,NULL
41586,293253,NULL,NULL
41587,293253,NULL,NULL
41588,293253,NULL,NULL
41607,293253,NULL,NULL
41608,293253,NULL,NULL
41632,293253,NULL,NULL
41635,293253,NULL,NULL
41645,293253,NULL,NULL
41649,293253,NULL,NULL
41656,293253,NULL,NULL
41671,293253,NULL,NULL
41678,293253,NULL,NULL
41679,293253,NULL,NULL
41684,293253,NULL,NULL
41686,293253,NULL,NULL
41687,293253,NULL,NULL
41688,293253,NULL,NULL
41689,293253,NULL,NULL
41690,293253,NULL,NULL
41691,293253,NULL,NULL
41721,293253,NULL,NULL
41726,293253,NULL,NULL
41727,293253,NULL,NULL
41728,293253,NULL,NULL
41736,293253,NULL,NULL
41752,293253,NULL,NULL
41762,293253,NULL,NULL
41764,293253,NULL,NULL
41765,293253,NULL,NULL
41806,293253,NULL,NULL
41807,293253,NULL,NULL
41830,293253,NULL,NULL
41836,293253,NULL,NULL
41843,293253,NULL,NULL
41862,293253,NULL,NULL
41917,293253,NULL,NULL
41921,293253,NULL,NULL
41932,293253,NULL,NULL
41944,293253,NULL,NULL
41950,293253,NULL,NULL
41955,293253,NULL,NULL
41957,293253,NULL,NULL
41960,293253,NULL,NULL
41961,293253,NULL,NULL
41971,293253,NULL,NULL
41995,293253,NULL,NULL
41996,293253,NULL,NULL
42007,293253,NULL,NULL
42016,293253,NULL,NULL
42029,293253,NULL,NULL
42032,293253,NULL,NULL
42080,293253,NULL,NULL
42095,293253,NULL,NULL
42110,293253,NULL,NULL
42113,293253,NULL,NULL
42118,293253,NULL,NULL
42152,293253,NULL,NULL
42156,293253,NULL,NULL
42157,293253,NULL,NULL
42161,293253,NULL,NULL
42173,293253,NULL,NULL
42175,293253,NULL,NULL
42176,293253,NULL,NULL
42178,293253,NULL,NULL
42179,293253,NULL,NULL
42180,293253,NULL,NULL
42241,293253,NULL,NULL
42250,293253,NULL,NULL
42251,293253,NULL,NULL
42261,293253,NULL,NULL
42286,293253,NULL,NULL
42288,293253,NULL,NULL
42311,293253,NULL,NULL
42312,293253,NULL,NULL
42313,293253,NULL,NULL
42339,293253,NULL,NULL
42340,293253,NULL,NULL
42354,293253,NULL,NULL
42355,293253,NULL,NULL
42368,293253,NULL,NULL
42369,293253,NULL,NULL
42370,293253,NULL,NULL
42371,293253,NULL,NULL
42380,293253,NULL,NULL
42381,293253,NULL,NULL
42383,293253,NULL,NULL
42384,293253,NULL,NULL
42388,293253,NULL,NULL
42389,293253,NULL,NULL
42415,293253,NULL,NULL
42427,293253,NULL,NULL
42429,293253,NULL,NULL
42430,293253,NULL,NULL
42431,293253,NULL,NULL
42432,293253,NULL,NULL
42434,293253,NULL,NULL
42436,293253,NULL,NULL
42464,293253,NULL,NULL
42595,293253,NULL,NULL
42613,293253,NULL,NULL
42641,293253,NULL,NULL
42696,293253,NULL,NULL
42697,293253,NULL,NULL
42720,293253,NULL,NULL
42759,293253,NULL,NULL
42764,293253,NULL,NULL
42789,293253,NULL,NULL
42799,293253,NULL,NULL
42800,293253,NULL,NULL
42801,293253,NULL,NULL
42815,293253,NULL,NULL
42816,293253,NULL,NULL
42821,293253,NULL,NULL
42842,293253,NULL,NULL
42855,293253,NULL,NULL
42869,293253,NULL,NULL
42870,293253,NULL,NULL
42894,293253,NULL,NULL
42897,293253,NULL,NULL
42898,293253,NULL,NULL
42899,293253,NULL,NULL
42902,293253,NULL,NULL
42905,293253,NULL,NULL
42919,293253,NULL,NULL
42920,293253,NULL,NULL
42936,293253,NULL,NULL
42948,293253,NULL,NULL
42949,293253,NULL,NULL
42950,293253,NULL,NULL
42951,293253,NULL,NULL
42956,293253,NULL,NULL
42958,293253,NULL,NULL
42959,293253,NULL,NULL
42961,293253,NULL,NULL
42969,293253,NULL,NULL
42973,293253,NULL,NULL
42976,293253,NULL,NULL
42977,293253,NULL,NULL
43000,293253,NULL,NULL
43002,293253,NULL,NULL
41124,293254,NULL,NULL
41185,293254,NULL,NULL
41369,293254,NULL,NULL
41370,293254,NULL,NULL
41540,293254,NULL,NULL
41541,293254,NULL,NULL
41594,293254,NULL,NULL
41723,293254,NULL,NULL
41855,293254,NULL,NULL
41881,293254,NULL,NULL
41980,293254,NULL,NULL
42021,293254,NULL,NULL
42075,293254,NULL,NULL
42088,293254,NULL,NULL
42254,293254,NULL,NULL
42318,293254,NULL,NULL
42408,293254,NULL,NULL
42423,293254,NULL,NULL
42455,293254,NULL,NULL
42499,293254,NULL,NULL
42502,293254,NULL,NULL
42527,293254,NULL,NULL
42590,293254,NULL,NULL
42760,293254,NULL,NULL
42769,293254,NULL,NULL
42773,293254,NULL,NULL
42847,293254,NULL,NULL
42912,293254,NULL,NULL
42941,293254,NULL,NULL
42971,293254,NULL,NULL
455000575,293254,NULL,NULL
41849,293256,NULL,NULL
42307,293256,NULL,NULL
42398,293256,NULL,NULL
42428,293256,NULL,NULL
42814,293256,NULL,NULL
41099,293257,NULL,NULL
41646,293257,NULL,NULL
41894,293257,NULL,NULL
42213,293257,NULL,NULL
42214,293257,NULL,NULL
42215,293257,NULL,NULL
42505,293257,NULL,NULL
42506,293257,NULL,NULL
42459,293258,NULL,NULL
41816,293263,NULL,NULL
41817,293263,NULL,NULL
40944,293264,NULL,NULL
40945,293264,NULL,NULL
40963,293264,NULL,NULL
41003,293264,NULL,NULL
41042,293264,NULL,NULL
41046,293264,NULL,NULL
41047,293264,NULL,NULL
41101,293264,NULL,NULL
41125,293264,NULL,NULL
41142,293264,NULL,NULL
41162,293264,NULL,NULL
41194,293264,NULL,NULL
41223,293264,NULL,NULL
41230,293264,NULL,NULL
41231,293264,NULL,NULL
41233,293264,NULL,NULL
41236,293264,NULL,NULL
41253,293264,NULL,NULL
41254,293264,NULL,NULL
41255,293264,NULL,NULL
41262,293264,NULL,NULL
41268,293264,NULL,NULL
41274,293264,NULL,NULL
41277,293264,NULL,NULL
41285,293264,NULL,NULL
41294,293264,NULL,NULL
41304,293264,NULL,NULL
41354,293264,NULL,NULL
41403,293264,NULL,NULL
41411,293264,NULL,NULL
41437,293264,NULL,NULL
41498,293264,NULL,NULL
41502,293264,NULL,NULL
41513,293264,NULL,NULL
41604,293264,NULL,NULL
41605,293264,NULL,NULL
41606,293264,NULL,NULL
41627,293264,NULL,NULL
41643,293264,NULL,NULL
41647,293264,NULL,NULL
41657,293264,NULL,NULL
41658,293264,NULL,NULL
41681,293264,NULL,NULL
41683,293264,NULL,NULL
41703,293264,NULL,NULL
41707,293264,NULL,NULL
41708,293264,NULL,NULL
41716,293264,NULL,NULL
41717,293264,NULL,NULL
41718,293264,NULL,NULL
41719,293264,NULL,NULL
41737,293264,NULL,NULL
41750,293264,NULL,NULL
41759,293264,NULL,NULL
41767,293264,NULL,NULL
41785,293264,NULL,NULL
41786,293264,NULL,NULL
41787,293264,NULL,NULL
41788,293264,NULL,NULL
41789,293264,NULL,NULL
41795,293264,NULL,NULL
41809,293264,NULL,NULL
41810,293264,NULL,NULL
41825,293264,NULL,NULL
41847,293264,NULL,NULL
41852,293264,NULL,NULL
41856,293264,NULL,NULL
41857,293264,NULL,NULL
41858,293264,NULL,NULL
41860,293264,NULL,NULL
41871,293264,NULL,NULL
41880,293264,NULL,NULL
41907,293264,NULL,NULL
41908,293264,NULL,NULL
41923,293264,NULL,NULL
41925,293264,NULL,NULL
41947,293264,NULL,NULL
41964,293264,NULL,NULL
41969,293264,NULL,NULL
41974,293264,NULL,NULL
41979,293264,NULL,NULL
41987,293264,NULL,NULL
41992,293264,NULL,NULL
41997,293264,NULL,NULL
42001,293264,NULL,NULL
42003,293264,NULL,NULL
42004,293264,NULL,NULL
42005,293264,NULL,NULL
42011,293264,NULL,NULL
42022,293264,NULL,NULL
42030,293264,NULL,NULL
42031,293264,NULL,NULL
42035,293264,NULL,NULL
42036,293264,NULL,NULL
42040,293264,NULL,NULL
42042,293264,NULL,NULL
42045,293264,NULL,NULL
42052,293264,NULL,NULL
42053,293264,NULL,NULL
42054,293264,NULL,NULL
42055,293264,NULL,NULL
42056,293264,NULL,NULL
42081,293264,NULL,NULL
42086,293264,NULL,NULL
42087,293264,NULL,NULL
42093,293264,NULL,NULL
42098,293264,NULL,NULL
42100,293264,NULL,NULL
42107,293264,NULL,NULL
42108,293264,NULL,NULL
42117,293264,NULL,NULL
42125,293264,NULL,NULL
42140,293264,NULL,NULL
42141,293264,NULL,NULL
42149,293264,NULL,NULL
42154,293264,NULL,NULL
42155,293264,NULL,NULL
42174,293264,NULL,NULL
42183,293264,NULL,NULL
42184,293264,NULL,NULL
42185,293264,NULL,NULL
42187,293264,NULL,NULL
42207,293264,NULL,NULL
42218,293264,NULL,NULL
42230,293264,NULL,NULL
42231,293264,NULL,NULL
42233,293264,NULL,NULL
42234,293264,NULL,NULL
42236,293264,NULL,NULL
42237,293264,NULL,NULL
42242,293264,NULL,NULL
42245,293264,NULL,NULL
42246,293264,NULL,NULL
42256,293264,NULL,NULL
42257,293264,NULL,NULL
42258,293264,NULL,NULL
42259,293264,NULL,NULL
42268,293264,NULL,NULL
42269,293264,NULL,NULL
42270,293264,NULL,NULL
42281,293264,NULL,NULL
42284,293264,NULL,NULL
42292,293264,NULL,NULL
42294,293264,NULL,NULL
42297,293264,NULL,NULL
42305,293264,NULL,NULL
42314,293264,NULL,NULL
42322,293264,NULL,NULL
42328,293264,NULL,NULL
42331,293264,NULL,NULL
42333,293264,NULL,NULL
42337,293264,NULL,NULL
42338,293264,NULL,NULL
42342,293264,NULL,NULL
42343,293264,NULL,NULL
42344,293264,NULL,NULL
42350,293264,NULL,NULL
42363,293264,NULL,NULL
42395,293264,NULL,NULL
42407,293264,NULL,NULL
42413,293264,NULL,NULL
